Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Lag_1,Lag_2,Rolling_Mean,Type_B,Type_C,Size,Month,Risk_Category,Predicted_Sales,Scenario_Sales,Store_Category,Anomaly
1,4,2011-12-02,38489.63,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,46564.14,37656.58,39884.2175,False,False,151315,12,Normal,38814.54979999997,38814.54979999997,High,False
1,4,2011-12-09,38729.31,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,38489.63,46564.14,40359.915,False,False,151315,12,Normal,39166.690000000024,39166.690000000024,High,False
1,4,2011-12-16,38266.47,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,38729.31,38489.63,40512.3875,False,False,151315,12,Normal,40623.24379999998,40623.24379999998,High,False
1,4,2011-12-23,47785.93,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,38266.47,38729.31,40817.835,False,False,151315,12,Normal,44976.05339999999,44976.05339999999,High,False
1,4,2011-12-30,37371.22,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,47785.93,38266.47,40538.2325,False,False,151315,12,Normal,37871.49779999998,43552.22246999998,High,False
1,4,2012-01-06,40925.76,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,37371.22,47785.93,41087.345,False,False,151315,1,Normal,40877.962999999996,40877.962999999996,High,False
1,4,2012-01-13,36582.36,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,40925.76,37371.22,40666.317500000005,False,False,151315,1,Normal,37949.161400000026,37949.161400000026,High,False
1,4,2012-01-20,33780.2,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,36582.36,40925.76,37164.885,False,False,151315,1,Normal,34908.736799999984,34908.736799999984,High,False
1,4,2012-01-27,33613.91,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,33780.2,36582.36,36225.5575,False,False,151315,1,Normal,35286.193999999996,35286.193999999996,High,False
1,4,2012-02-03,40274.83,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,33613.91,33780.2,36062.825,False,False,151315,2,Normal,40368.305000000015,40368.305000000015,High,False
1,4,2012-02-10,39305.13,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,40274.83,33613.91,36743.5175,False,False,151315,2,Normal,40518.07499999997,46595.78624999996,High,False
1,4,2012-02-17,36550.46,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,39305.13,40274.83,37436.082500000004,False,False,151315,2,Normal,36098.07019999998,36098.07019999998,High,False
1,4,2012-02-24,34953.85,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,36550.46,39305.13,37771.0675,False,False,151315,2,Normal,35766.45460000002,35766.45460000002,High,False
1,4,2012-03-02,38459.98,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,34953.85,36550.46,37317.354999999996,False,False,151315,3,Normal,39060.03539999999,39060.03539999999,High,False
1,4,2012-03-09,38934.77,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,38459.98,34953.85,37224.765,False,False,151315,3,Normal,39247.2562,39247.2562,High,False
1,4,2012-03-16,38125.32,False,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,38934.77,38459.98,37618.479999999996,False,False,151315,3,Normal,37668.579800000014,37668.579800000014,High,False
1,4,2012-03-23,36586.52,False,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,38125.32,38934.77,38026.6475,False,False,151315,3,Normal,36620.85200000001,36620.85200000001,High,False
1,4,2012-03-30,37718.51,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,36586.52,38125.32,37841.28,False,False,151315,3,Normal,37489.1512,37489.1512,High,False
1,4,2012-04-13,37449.26,False,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,42060.21,37718.51,38453.625,False,False,151315,4,Normal,38034.28720000001,38034.28720000001,High,False
1,4,2012-04-20,36350.03,False,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,37449.26,42060.21,38394.5025,False,False,151315,4,Normal,36302.05360000001,36302.05360000001,High,False
1,4,2012-06-01,41566.55,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,38270.34,34536.29,37553.31,False,False,151315,6,Normal,41165.90420000002,41165.90420000002,High,False
1,4,2012-06-08,41124.27,False,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,41566.55,38270.34,38874.3625,False,False,151315,6,Normal,40785.77040000001,40785.77040000001,High,False
1,4,2012-06-15,39019.74,False,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,41124.27,41566.55,39995.225,False,False,151315,6,Normal,39041.4806,39041.4806,High,False
1,4,2012-06-22,37400.31,False,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,39019.74,41124.27,39777.7175,False,False,151315,6,Normal,37616.04540000002,37616.04540000002,High,False
1,4,2012-07-06,44936.96,False,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,39758.77,37400.31,40278.945,False,False,151315,7,Normal,44171.84239999999,44171.84239999999,High,False
1,4,2012-07-13,38073.91,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,44936.96,39758.77,40042.4875,False,False,151315,7,Normal,38064.37059999998,38064.37059999998,High,False
1,4,2012-07-20,38080.05,False,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,38073.91,44936.96,40212.4225,False,False,151315,7,Normal,37973.07440000002,37973.07440000002,High,False
1,4,2012-07-27,35197.59,False,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,38080.05,38073.91,39072.1275,False,False,151315,7,Normal,37387.24760000002,37387.24760000002,High,False
1,4,2012-08-03,41305.39,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,35197.59,38080.05,38164.235,False,False,151315,8,Normal,39636.73779999997,39636.73779999997,High,False
1,4,2012-08-10,40343.83,False,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,41305.39,35197.59,38731.715,False,False,151315,8,Normal,41097.54880000002,41097.54880000002,High,False
1,4,2012-08-17,38105.9,False,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,40343.83,41305.39,38738.1775,False,False,151315,8,Normal,37322.599799999974,37322.599799999974,High,False
1,4,2012-08-24,36674.67,False,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,38105.9,40343.83,39107.4475,False,False,151315,8,Normal,37075.46479999999,37075.46479999999,High,False
1,4,2012-08-31,37802.97,False,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,36674.67,38105.9,38231.8425,False,False,151315,8,Normal,38068.053599999985,38068.053599999985,High,False
1,4,2012-09-07,39549.27,True,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,37802.97,36674.67,38033.2025,False,False,151315,9,Normal,39000.48460000001,44850.55729000001,High,False
1,4,2012-09-14,35044.06,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,39549.27,37802.97,37267.7425,False,False,151315,9,Normal,35434.34200000001,35434.34200000001,High,False
1,4,2012-09-21,34507.34,False,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,35044.06,39549.27,36725.909999999996,False,False,151315,9,Normal,35320.70760000002,35320.70760000002,High,False
1,4,2012-09-28,34647.33,False,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,34507.34,35044.06,35937.0,False,False,151315,9,Normal,35236.103400000015,35236.103400000015,High,False
1,4,2012-10-26,36292.6,False,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,35549.19,35446.18,36649.975,False,False,151315,10,Normal,36222.75120000001,36222.75120000001,High,False
1,5,2011-11-11,31002.65,False,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,31956.07,26391.79,30512.712500000005,False,False,151315,11,Normal,31431.346999999987,31431.346999999987,High,False
1,5,2011-11-18,27339.37,False,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,31002.65,31956.07,29172.470000000005,False,False,151315,11,Normal,27612.702000000016,27612.702000000016,High,False
1,5,2011-11-25,79340.15,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,27339.37,31002.65,42409.56,False,False,151315,11,Normal,68876.11219999997,79207.52902999996,High,False
1,5,2011-12-02,32572.27,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,79340.15,27339.37,42563.61,False,False,151315,12,Normal,35837.2354,35837.2354,High,False
1,5,2011-12-09,41782.13,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,32572.27,79340.15,45258.479999999996,False,False,151315,12,Normal,41774.36299999996,41774.36299999996,High,False
1,5,2011-12-16,43479.7,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,41782.13,32572.27,49293.5625,False,False,151315,12,Normal,51253.16880000001,51253.16880000001,High,False
1,5,2011-12-23,61483.82,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,43479.7,41782.13,44829.48,False,False,151315,12,Normal,55904.69219999999,55904.69219999999,High,False
1,5,2011-12-30,34981.76,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,61483.82,43479.7,45431.85250000001,False,False,151315,12,Normal,36025.444,41429.2606,High,False
1,5,2012-01-06,23105.81,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,34981.76,61483.82,40762.77250000001,False,False,151315,1,Normal,23060.508000000016,23060.508000000016,High,False
1,5,2012-01-13,19281.61,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,23105.81,34981.76,34713.25000000001,False,False,151315,1,Normal,19814.547599999994,19814.547599999994,High,False
1,5,2012-01-20,19298.42,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,19281.61,23105.81,24166.9,False,False,151315,1,Normal,20390.84340000001,20390.84340000001,High,False
1,5,2012-01-27,21376.42,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,19298.42,19281.61,20765.565000000002,False,False,151315,1,Normal,20931.643800000016,20931.643800000016,High,False
1,5,2012-02-03,28307.43,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,21376.42,19298.42,22065.970000000005,False,False,151315,2,Normal,27444.9986,27444.9986,High,False
1,5,2012-02-10,38096.04,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,28307.43,21376.42,26769.577500000003,False,False,151315,2,Normal,36481.816200000016,41954.08863000001,High,False
1,5,2012-02-17,46219.96,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,38096.04,28307.43,33499.9625,False,False,151315,2,Normal,44047.2828,44047.2828,High,False
1,5,2012-02-24,30797.88,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,46219.96,38096.04,35855.32750000001,False,False,151315,2,Normal,30401.21339999998,30401.21339999998,High,False
1,5,2012-03-02,30642.53,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,30797.88,46219.96,36439.1025,False,False,151315,3,Normal,30699.344200000018,30699.344200000018,High,False
1,5,2012-03-09,25492.21,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,30642.53,30797.88,33288.145000000004,False,False,151315,3,Normal,28617.059599999986,28617.059599999986,High,False
1,5,2012-03-16,29345.72,False,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,25492.21,30642.53,29069.585000000006,False,False,151315,3,Normal,29078.240999999984,29078.240999999984,High,False
1,5,2012-03-23,25442.13,False,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,29345.72,25492.21,27730.647500000006,False,False,151315,3,Normal,27475.95719999998,27475.95719999998,High,False
1,5,2012-03-30,22392.09,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,25442.13,29345.72,25668.037500000006,False,False,151315,3,Normal,22744.987999999998,22744.987999999998,High,False
1,5,2012-04-13,18458.33,False,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,28386.81,22392.09,23669.840000000004,False,False,151315,4,Normal,20767.363999999998,20767.363999999998,High,False
1,5,2012-04-20,16645.01,False,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,18458.33,28386.81,21470.56,False,False,151315,4,Normal,16828.16840000001,16828.16840000001,High,False
1,5,2012-06-01,17233.25,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,18625.67,17955.73,17773.070000000003,False,False,151315,6,Normal,17214.615,17214.615,High,False
1,5,2012-06-08,24752.99,False,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,17233.25,18625.67,19641.910000000003,False,False,151315,6,Normal,22995.184999999994,22995.184999999994,High,False
1,5,2012-06-15,21376.63,False,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,24752.99,17233.25,20497.135000000006,False,False,151315,6,Normal,21342.6998,21342.6998,High,False
1,5,2012-06-22,24337.24,False,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,21376.63,24752.99,21925.027500000004,False,False,151315,6,Normal,23288.032799999994,23288.032799999994,High,False
1,5,2012-07-06,19684.48,False,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,20233.9,24337.24,21408.062500000004,False,False,151315,7,Normal,19334.45959999999,19334.45959999999,High,False
1,5,2012-07-13,18089.61,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,19684.48,20233.9,20586.307500000003,False,False,151315,7,Normal,19283.582799999996,19283.582799999996,High,False
1,5,2012-07-20,17896.46,False,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,18089.61,19684.48,18976.112500000003,False,False,151315,7,Normal,18280.69899999999,18280.69899999999,High,False
1,5,2012-07-27,14105.4,False,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,17896.46,18089.61,17443.987500000003,False,False,151315,7,Normal,14756.229800000012,14756.229800000012,High,False
1,5,2012-08-03,17615.28,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,14105.4,17896.46,16926.687500000004,False,False,151315,8,Normal,17051.86360000001,17051.86360000001,High,False
1,5,2012-08-10,18232.46,False,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,17615.28,14105.4,16962.4,False,False,151315,8,Normal,18448.709999999992,18448.709999999992,High,False
1,5,2012-08-17,15440.65,False,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.0384109,6.908,18232.46,17615.28,16348.447500000002,False,False,151315,8,Normal,15586.768000000007,15586.768000000007,High,False
1,5,2012-08-24,22446.23,False,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,15440.65,18232.46,18433.655000000002,False,False,151315,8,Normal,20875.413399999998,20875.413399999998,High,False
1,5,2012-08-31,18615.76,False,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,22446.23,15440.65,18683.775,False,False,151315,8,Normal,19272.821000000004,19272.821000000004,High,False
1,5,2012-09-07,18236.15,True,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,18615.76,22446.23,18684.697500000002,False,False,151315,9,Normal,17139.022800000013,19709.876220000013,High,False
1,5,2012-09-14,19369.52,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,18236.15,18615.76,19666.915,False,False,151315,9,Normal,20354.228200000005,20354.228200000005,High,False
1,5,2012-09-21,25798.78,False,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,19369.52,18236.15,20505.052500000005,False,False,151315,9,Normal,24684.49360000001,24684.49360000001,High,False
1,5,2012-09-28,22560.39,False,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,25798.78,19369.52,21491.210000000006,False,False,151315,9,Normal,22760.221400000002,22760.221400000002,High,False
1,5,2012-10-26,25846.94,False,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,20413.83,20920.03,23172.402500000004,False,False,151315,10,Normal,25134.521399999983,25134.521399999983,High,False
1,6,2011-11-11,3527.62,False,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,6223.03,6227.43,5272.4825,False,False,151315,11,Normal,4014.831399999998,4014.831399999998,High,False
1,6,2011-11-18,2640.98,False,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,3527.62,6223.03,4654.765,False,False,151315,11,Normal,3348.242000000001,3348.242000000001,High,False
1,6,2011-11-25,18629.83,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,2640.98,3527.62,7755.365000000001,False,False,151315,11,Normal,16302.579799999992,18747.966769999988,High,False
1,6,2011-12-02,5240.63,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,18629.83,2640.98,7509.765000000001,False,False,151315,12,Normal,6402.809200000002,6402.809200000002,High,False
1,6,2011-12-09,6714.41,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,5240.63,18629.83,8306.4625,False,False,151315,12,Normal,6542.913399999999,6542.913399999999,High,False
1,6,2011-12-16,10022.4,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.1794533,7.866,6714.41,5240.63,10151.817500000001,False,False,151315,12,Normal,13135.794000000004,13135.794000000004,High,False
1,6,2011-12-23,18931.11,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,10022.4,6714.41,10227.1375,False,False,151315,12,Normal,17949.646399999998,17949.646399999998,High,False
1,6,2011-12-30,6629.6,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,18931.11,10022.4,10574.380000000001,False,False,151315,12,Normal,7223.839399999998,8307.415309999997,High,False
1,6,2012-01-06,3665.25,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,6629.6,18931.11,9812.09,False,False,151315,1,Normal,3782.5827999999997,3782.5827999999997,High,False
1,6,2012-01-13,2460.92,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,3665.25,6629.6,7921.72,False,False,151315,1,Normal,2828.9669999999996,2828.9669999999996,High,False
1,6,2012-01-20,2427.46,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,2460.92,3665.25,3795.8075,False,False,151315,1,Normal,2811.234800000001,2811.234800000001,High,False
1,6,2012-01-27,1649.4,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,2427.46,2460.92,2550.7575,False,False,151315,1,Normal,2022.6185999999993,2022.6185999999993,High,False
1,6,2012-02-03,3981.09,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,1649.4,2427.46,2629.7175,False,False,151315,2,Normal,3629.335599999998,3629.335599999998,High,False
1,6,2012-02-10,7338.85,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.2651783,7.348,3981.09,1649.4,3849.2000000000003,False,False,151315,2,Normal,7296.894,8391.4281,High,False
1,6,2012-02-17,4223.42,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,7338.85,3981.09,4298.1900000000005,False,False,151315,2,Normal,3915.9052000000024,3915.9052000000024,High,False
1,6,2012-02-24,3784.06,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,4223.42,7338.85,4831.8550000000005,False,False,151315,2,Normal,3732.5329999999994,3732.5329999999994,High,False
1,6,2012-03-02,6464.52,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,3784.06,4223.42,5452.7125,False,False,151315,3,Normal,6105.6759999999995,6105.6759999999995,High,False
1,6,2012-03-09,4183.3,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,6464.52,3784.06,4663.825,False,False,151315,3,Normal,4322.516999999997,4322.516999999997,High,False
